IPCC_annex,C_group_IM24_sh,Country_code_A3,Name,ipcc_code_2006_for_standard_report,ipcc_code_2006_for_standard_report_name,Substance,fossil_bio,Y_1970,Y_1971,Y_1972,Y_1973,Y_1974,Y_1975,Y_1976,Y_1977,Y_1978,Y_1979,Y_1980,Y_1981,Y_1982,Y_1983,Y_1984,Y_1985,Y_1986,Y_1987,Y_1988,Y_1989,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021,Y_2022,Y_2023
Non-Annex_I,Rest Central America,ABW,Aruba,1.A.1.a,Main Activity Electricity and Heat Production,CO2,fossil,17.34370569,19.87752332,29.33004616,31.21417951,30.11478687,43.02536936,39.92535032,47.90253655,49.8499968,50.90531093,54.05013989,54.59830731,53.64956229,52.59163821,62.46627038,65.63341208,71.02129008,80.92642138,88.86690541,119.9157996,109.1001813,118.3157918,135.8192387,136.0763752,155.4128501,170.6325586,112.4534327,183.8137601,186.21251,186.2167497,143.5935666,146.6161929,156.3418416,186.0260706,192.4170066,212.7615561,235.9029001,258.8882187,256.2908392,272.5106604,254.0581558,156.2532536,197.6464697,213.8520991,222.2380261,230.102165,240.8079339,223.4325492,226.3412257,268.0309849,232.9232663,253.0103102,251.2783592,263.5065696
Non-Annex_I,Rest Central America,ABW,Aruba,1.A.2,Manufacturing Industries and Construction,CO2,fossil,0.1930867765,0.2212956661,0.2799808953,0.2600938174,0.3237917165,0.3955298389,0.4731035892,0.532382596,0.5969460424,0.581730403,0.7988683115,1.002836107,0.8343408318,1.078149827,1.194303003,1.415065636,2.37035985,2.420100494,2.327186895,3.996792518,9.382780248,9.689726387,8.70431484,7.957792627,8.663624013,10.12309889,6.466202909,9.586864397,9.740738137,10.4161617,6.679240945,7.833920903,18.4734158,17.96366762,16.96868831,15.39031177,14.59878673,14.03884476,11.03210592,13.63936078,14.75604983,10.14212973,18.07784552,19.95413924,22.20846259,24.21538335,21.72801121,33.27672574,28.19927457,29.31979936,26.56246163,34.20863275,33.97446175,35.627795
Non-Annex_I,Rest Central America,ABW,Aruba,1.A.3.a,Civil Aviation,CO2,fossil,0.7543055021,0.8645052836,0.5110959949,0.6033836023,0.8348295506,0.8496933681,1.037875012,1.069749538,1.276501563,1.27838238,1.387468546,1.53482423,1.637470727,1.596710742,1.514589683,2.509306104,2.608953139,3.209448772,3.215710612,5.644109576,6.792255841,8.148331125,8.03543646,7.282571685,10.24495055,11.92244927,8.739015654,17.68690278,14.9517527,15.69000107,15.03903625,11.68396409,11.76347363,12.94325827,13.06254611,14.25945339,14.39154673,15.74046105,16.56882933,14.95783271,14.25047239,14.10148801,14.21077027,17.30308902,18.42935441,18.90072327,18.98639294,19.69031326,16.58486033,25.49294088,11.21676226,12.47323689,17.61512024,20.65936599
Non-Annex_I,Rest Central America,ABW,Aruba,1.A.3.b_noRES,Road Transportation no resuspension,CO2,fossil,1.04072023,1.192763589,1.360877144,1.700967575,2.126094263,3.406415633,3.913081972,4.426321836,4.877983542,4.436644286,7.312537775,7.973078527,8.893863647,10.11059162,11.9334396,11.76528686,13.51427579,15.17290705,16.68862584,23.67183278,48.36909004,56.23061671,64.89198829,67.03722934,75.61715605,83.18696667,54.19567626,92.36023625,100.0356877,103.1795626,80.93715572,82.40694257,86.27068733,96.78556982,97.38121619,110.1709376,123.0436171,132.6543004,134.7378846,150.7115119,156.316696,82.77669051,104.6960953,114.8211851,126.4152523,135.2387802,140.1771054,135.4297288,136.2249665,165.1255209,128.3983932,143.1074359,142.1278115,149.0443195
Non-Annex_I,Rest Central America,ABW,Aruba,1.A.3.d,Water-borne Navigation,CO2,fossil,,,,,,,,,,,,,,,,,,,0.04650807117,0.05909057949,2.079711894,2.371700539,1.898306582,2.719605702,2.733751827,2.873713549,1.841948969,2.794007691,2.661680765,2.784694845,2.116664428,2.157804091,2.374807389,2.79541458,3.090481818,3.601218241,4.604797528,4.128729922,4.175102607,4.179650881,4.116289219,3.174997013,7.384872312,8.233904076,9.191438608,9.637072508,10.20968117,9.763252728,9.615795446,11.38299347,9.866185677,10.69681098,10.87634667,12.16021953
Non-Annex_I,Rest Central America,ABW,Aruba,1.A.3.e,Other Transportation,CO2,fossil,,,,,,,,,,,,0.0636347313,0.06789051649,0.1131757019,0.1621819049,0.1694411771,0.1764153599,0.274558465,0.1860322847,0.236362318,4.027929659,4.328571678,5.104455921,5.133492561,5.71901955,6.384018865,4.406756956,6.925277692,7.300431704,7.288599396,1.491652523,1.911520819,2.277100568,3.025976729,3.159084275,3.399512372,3.876777866,4.58985213,4.627072651,6.365599112,4.606115557,4.184168911,5.614639404,6.026068956,6.147604986,5.389204354,5.476591479,4.11115611,4.359004657,4.370133137,4.236742616,4.316220845,4.286674686,4.495281428
Non-Annex_I,Rest Central America,ABW,Aruba,1.A.4,Residential and other sectors,CO2,fossil,0.2489776156,0.2853518416,0.3674176822,0.3742850601,0.4681883612,1.671519717,2.175164565,2.367832317,2.564243109,2.761995127,2.980915185,2.835762417,3.061814622,3.437855786,6.929219525,7.194254469,7.786598081,8.261451144,10.09177484,13.80438889,16.16598384,21.54160967,19.92241543,19.08192213,21.81804398,23.65709902,15.56741057,25.49336426,25.38044405,25.05536447,15.43637766,15.13025901,15.61155072,16.78828866,17.28696797,19.50279975,21.04796579,21.38869726,20.73877006,24.07696975,26.20443768,16.45880477,23.20446027,27.28868289,31.10669624,33.07286599,43.27180824,36.31352509,38.93544362,48.2624036,35.3120683,38.22707335,37.96539462,39.81294263
Non-Annex_I,Rest Central America,ABW,Aruba,1.A.5,Non-Specified,CO2,fossil,5.11955761,5.867496115,7.095355271,9.590038402,9.04502222,7.465423979,8.296764177,10.18376976,12.14250458,15.30751344,12.57899557,14.21450441,12.97320922,14.72534083,13.6319157,14.59701982,15.45479948,17.54230516,20.61210321,29.18082404,4.029594224,4.524005853,5.092952606,4.893027457,4.099651389,4.174136764,1.764982062,2.773692995,3.264275137,3.478619542,2.02312193,2.42788875,2.138557013,4.246155476,4.150906837,4.129291435,4.469236373,4.291172365,4.043191916,4.259146735,4.947595174,1.584726452,2.066630894,2.774162232,2.818755107,3.278979136,1.978133444,2.407550433,3.488936954,3.573566848,2.710063137,3.180263389,3.158493286,3.312198208
Non-Annex_I,Rest Central America,ABW,Aruba,1.B.2,Oil and Natural Gas,CO2,fossil,0.00002009529374,0.00002303110287,0.00002525131845,0.00003590760663,0.00003120050393,0.00002494184135,0.00002940061725,0.00004860982768,0.00003426449028,0.00003485035635,0.0000440786887,0.00003648665056,0.00004324904548,0.00003861661464,0.00003308025634,0.000008995082463,0.000003674264319,0.000004942653651,0.000004766808773,0.000006289383352,0.000007901135147,0.03646207927,0.00006479583502,0.00007884418009,0.00009852894988,0.00009817444823,0.00008202604008,0.0001238648075,0.0001081410862,0.0001355752939,0.09992364233,0.09988063907,0.1330420984,0.1060824872,0.1070540333,0.1064827258,0.1510261081,0.182189955,0.1886199481,0.2150406654,1.168684637,0.1843887301,0.05359932097,,,,,,,,,,,
Non-Annex_I,Rest Central America,ABW,Aruba,2.A.3,Glass Production,CO2,fossil,0.00295325,0.0029719,0.00299245,0.00301195,0.00302625,0.00303275,0.00302945,0.0030183,0.0030053,0.0029989,0.0030048,0.00302835,0.0030672,0.0031102,0.00314155,0.0031514,0.0031322,0.00309175,0.00305385,0.0030516,0.0031074,0.00323115,0.00341175,0.0036249,0.003835,0.0040163,0.00415975,0.00427235,0.0043638,0.0044502,0.0045429,0.0046447,0.00474975,0.00485075,0.0049371,0.00500155,0.0050415,0.0050609,0.0050671,0.0050708,0.00507985,0.0050968,0.00511965,0.005113806557,0.005142602441,0.005171560475,0.00518990257,0.005208309719,0.005226782154,0.005249377273,0.005270732239,0.00529217408,0.005313703148,0.005334781833
Non-Annex_I,Rest Central America,ABW,Aruba,2.A.4,Other Process Uses of Carbonates,CO2,fossil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000083,0.000008715,0.000009296,0.000009877,0.000010458,0.000011039,0.00001162,0.000115785,0.00001411,0.000017845,0.000146495,0.0001735862,0.0002056873534,0.0002437249466,0.000289647936
Non-Annex_I,Rest Central America,ABW,Aruba,2.D,Non-Energy Products from Fuels and Solvent Use,CO2,fossil,0.5104623124,0.5158214831,0.524316838,0.5434427243,0.553377232,0.5792634189,0.5985110245,0.614102536,0.6257670806,0.6444275931,0.6602520576,0.667128818,0.7027184107,0.7722324103,0.7567646885,0.8518755228,0.805844788,0.8845725442,0.8094150012,0.905567876,0.9019416193,1.050536983,1.095153139,1.186700196,1.288294227,1.226718518,1.118201095,1.303166295,1.362138566,1.397910993,1.153761853,1.190950161,1.173675381,1.240563504,1.260017915,1.512861781,1.594833305,1.625223236,1.586060337,1.820955772,1.777318763,1.314923992,1.896911705,2.048850555,2.128470763,2.185235927,2.247643347,2.161588551,2.126456893,2.353527557,1.321676087,1.409765206,1.405035806,1.401781292
Non-Annex_I,India +,AFG,Afghanistan,1.A.1.a,Main Activity Electricity and Heat Production,CO2,fossil,57.19283833,57.19283833,117.373448,175.7015577,207.7340161,211.630209,242.011888,377.2742702,274.9870669,303.0000589,312.2520311,364.7926401,362.8568526,508.9653966,461.2994064,644.9410431,677.2097939,742.3932318,686.6581368,612.1442034,604.9897733,605.3005455,341.6154643,362.0121205,315.0826839,415.8434596,432.0644729,432.4535955,514.7621004,483.1090189,357.509825,314.4700425,292.1709167,334.5654085,297.0083355,427.3812433,474.3073594,639.9262677,1156.684978,1676.813316,2035.857949,2554.604236,2186.778045,1991.118693,2050.54234,2278.14316,2259.179757,2389.258986,2210.091734,2017.945696,1842.561039,1951.86122,2025.311637,2132.017744
Non-Annex_I,India +,AFG,Afghanistan,1.A.1.bc,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,CO2,fossil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.741905,2.07009,1.12455,3.56235,4.870343077,4.479006221,6.181104224,7.804355233,3.711041433,150.1300286,354.2843611,383.5443522,248.7856479,166.6878376,172.1788845,370.5720245,154.1223965,145.0504461,146.4538815
Non-Annex_I,India +,AFG,Afghanistan,1.A.2,Manufacturing Industries and Construction,CO2,fossil,101.6659236,101.6659236,94.76341633,96.21980734,105.738665,111.6635762,116.0254687,149.615851,159.0394414,179.9880879,183.1403446,266.9211044,227.6138968,242.3309047,261.445524,424.5530426,435.8671551,461.8905401,387.7335868,345.7912081,745.2012294,704.4059502,419.8347922,390.7034457,432.7892693,359.7338433,328.9743886,305.0414509,290.4315025,285.7586769,245.1017437,185.1108765,279.9186805,214.8365256,167.5849536,244.2451147,267.8652079,635.0539493,1019.815576,1461.697174,1798.801144,3512.467086,2707.572225,2653.30863,2744.176084,2167.421208,2101.394159,2564.00755,2192.465113,2185.3335,2112.477829,2958.838884,3076.93543,3312.479266
Non-Annex_I,India +,AFG,Afghanistan,1.A.3.a,Civil Aviation,CO2,fossil,42.3180023,42.3180023,52.55523094,44.95672055,29.25096997,27.1454157,26.39062355,30.80331408,25.3836605,33.36872979,38.89222863,48.36835123,44.96522842,84.14632204,100.1003235,173.7571179,112.1493351,156.3606951,152.4839254,156.5175948,133.0656872,122.7190864,62.92804372,65.29965685,61.48609392,62.41285045,70.03784755,72.44229152,65.54763924,59.91385485,39.43126862,36.76294682,19.36498602,24.98031601,21.06578114,52.79965874,64.52048062,71.52700828,169.7725544,334.8306119,542.3222999,1083.177824,512.5057598,330.2800685,256.7789862,184.910794,115.3602622,217.7559766,241.6472086,99.36054344,96.99608844,105.9615837,144.6666124,190.5928153
Non-Annex_I,India +,AFG,Afghanistan,1.A.3.b_noRES,Road Transportation no resuspension,CO2,fossil,193.5826593,193.5826593,204.1232182,199.7971836,206.7886974,231.1697182,212.4421697,230.5232979,254.6030127,269.0871097,271.4406789,315.2044176,321.163375,424.4877865,391.0431412,447.3965786,399.1623995,455.4254883,422.5216465,406.6502733,708.6776398,696.9907883,435.2327267,439.1306046,423.9456886,315.3635612,292.2216556,272.845863,253.1530293,245.9659911,137.5968723,144.4411168,119.7874036,167.961491,142.0100113,227.4639469,306.1356449,335.5484124,936.1106096,1793.761492,2429.701834,2942.21483,2948.973611,1988.837207,1431.505579,1929.055181,1354.175683,1289.261889,1704.474338,1525.990465,1638.318288,1742.067647,1827.012526,1876.464149
Non-Annex_I,India +,AFG,Afghanistan,1.A.3.c,Railways,CO2,fossil,,,,,,,,,,,,,,,,,,,,,11.77574983,11.30287428,7.305555319,7.147547453,6.69180861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Non-Annex_I,India +,AFG,Afghanistan,1.A.3.d,Water-borne Navigation,CO2,fossil,6.943527713,6.943527713,8.043031177,7.684527713,9.154531177,26.05357274,18.65556928,24.11709699,23.01759353,24.48759699,22.28859007,30.52048,29.50764853,39.25854916,48.04237522,72.63229769,67.57172672,65.96096486,70.7663716,46.65258752,77.20083343,73.47142467,45.02423001,38.06637628,46.63413781,48.29608833,44.2596314,45.94014576,44.24876809,46.1365779,32.30370477,32.38726941,29.54583719,36.40385819,33.88594221,50.63409136,64.86393073,58.56760581,130.9430917,181.8782164,194.5969494,238.0564973,230.6341578,155.19586,130.28739,147.1558864,127.6851976,119.4166832,160.3470031,140.4788009,112.644469,143.5667676,146.9457749,142.0435242
Non-Annex_I,India +,AFG,Afghanistan,1.A.3.e,Other Transportation,CO2,fossil,,,,,,,,,,,,,,,,,,,,,15.63745132,13.75362756,11.49773752,10.49668582,12.29280383,15.07639569,15.08656514,15.91823983,15.91998577,16.45016664,11.11201512,11.6900784,13.8718914,19.73665301,16.80086782,25.3402635,29.90883833,33.99040112,75.0264268,114.0254746,141.2016809,186.8211768,209.8544643,161.3479305,129.1784189,142.7368764,131.8781974,121.7990138,154.1454656,123.8995282,118.1437117,122.5793609,128.57184,132.0542261
Non-Annex_I,India +,AFG,Afghanistan,1.A.4,Residential and other sectors,CO2,fossil,16.58059607,16.58059607,14.92616098,16.21470577,19.10491016,28.17718614,26.01652332,30.64365265,27.45897136,30.00453025,41.43825611,38.91479493,37.40322223,48.58969933,45.61265177,75.11419919,112.0583111,113.2961813,109.8576655,106.8903899,173.1843095,159.4539599,97.44646415,96.34310509,89.76409226,78.85174895,74.03858195,75.08570844,72.33679789,72.84234029,28.69719287,28.40211846,24.12588136,32.11508973,28.97418351,41.32277179,48.60414771,82.66489232,177.8107189,321.1154613,414.3096352,609.2397965,538.6710615,542.0101558,488.8974121,711.1688796,569.2025889,482.3425939,581.2968198,503.1011399,537.6375965,551.465916,577.7593887,593.3068395
Non-Annex_I,India +,AFG,Afghanistan,1.A.5,Non-Specified,CO2,fossil,778.7231162,778.7231162,592.0194695,724.0318144,953.5301011,801.8681105,607.4465623,688.4383726,552.1599107,639.3620118,509.8774423,597.5151313,679.4424817,1020.320928,1244.534323,1579.404041,1470.637299,726.3165035,776.6326376,892.4452735,205.8491533,201.0995928,142.0625202,139.2796279,140.3893389,19.03642184,10.82753276,13.23837301,9.956127965,10.28227348,5.723527459,10.46522912,5.841056453,9.07767176,10.59851629,11.94085692,19.96468129,15.53267441,29.42701231,43.78193588,52.74004748,86.71652477,93.80220016,74.41862716,61.30811497,68.70790188,51.32352724,47.7848028,73.1261076,44.9977098,24.63662108,27.62500414,28.97549462,29.76029991
Non-Annex_I,India +,AFG,Afghanistan,1.B.1,Solid Fuels,CO2,fossil,0.05562180442,0.05562180442,0.04643241273,0.05702974655,0.0611259418,0.07479210904,0.08348885448,0.1005816525,0.117502413,0.1148693773,0.1164884177,0.1402267615,0.1503987083,0.1506437474,0.1684632648,1.455125935,1.538846959,1.598224207,1.318116749,1.237517483,0.9802820089,0.85154384,0.2298754822,0.05784755513,0.0495411668,0.04146906746,0.01749076075,0.007632235602,0.00510078821,0.002036461593,0.007521339683,0.3181604447,0.2705923434,0.37689627,0.2169983758,0.3599889002,0.402679697,2.592506247,3.783972585,9.590066835,17.44906353,25.2981554,22.78036754,26.42725623,29.29186438,26.01025374,31.34816689,40.63119552,40.32875641,37.23940982,34.20850711,37.50142627,47.09065595,49.13344815
Non-Annex_I,India +,AFG,Afghanistan,1.B.2,Oil and Natural Gas,CO2,fossil,337.9451557,346.2479557,417.1736106,254.5340603,417.1770865,346.2697511,333.7320153,433.8137914,321.2163295,304.5462137,346.2583897,333.7406695,321.2246396,333.7432155,358.7748931,375.4458386,375.4461065,254.480535,212.7772309,45.91218175,29.19133103,29.1909041,25.03556423,25.034561,25.03567885,25.03259892,25.03351688,25.03276135,25.03314252,25.03194521,25.03177333,25.0261667,0.00927801484,0.00324149867,0.002112508187,0.003686352431,0.001422324041,0.002762257512,0.003482576238,0.001730017031,0.008388037058,0.01131028289,0.01133776313,0.009678476625,0.009695179527,0.009958130291,0.01176260451,0.01200656759,0.01164404242,0.009964742141,0.005780357103,0.006108262237,0.005773860199,0.004526892546
Non-Annex_I,India +,AFG,Afghanistan,2.A.1,Cement production,CO2,fossil,46.436,36.062,44.954,66.69,74.594,72.618,61.75,74.1,62.738,48.906,42.978,38.038,43.065,64.35,55.44,63.488,51.088,51.688,34.79,49.7,49.8,54.718,58.305,58.765,59.34,59.8,60.784,61.364,61.828,62.408,27.1,26.55,31.2,35.63,34.79,29.16,24.8,25.15,17.464,14.688,15.444,15.96,14.8,19.136,31.668,25.2,28.912,28.91004144,29.08054008,28.22515312,28.22515312,14.11257656,14.11257656,14.11257656
Non-Annex_I,India +,AFG,Afghanistan,2.A.3,Glass Production,CO2,fossil,0.556055,0.57064,0.585845,0.601125,0.61578,0.62915,0.64157,0.652825,0.661125,0.664165,0.66057,0.649845,0.63335,0.613955,0.595625,0.581525,0.571945,0.566895,0.56879,0.58042,0.60338,0.63947,0.68728,0.74122,0.7935,0.838625,0.87409,0.901705,0.925575,0.95192,0.985095,1.02656,1.074355,1.12537,1.17499,1.219995,1.25918,1.293875,1.326435,1.360365,1.39811,1.44046,1.48634,1.484092819,1.533681321,1.58492674,1.622290088,1.660534247,1.69967998,1.742797412,1.742797412,1.951978295,1.951978295,1.951978295
Non-Annex_I,India +,AFG,Afghanistan,2.B,Chemical Industry,CO2,fossil,,,,,,,74.65169545,68.41699309,62.47218213,64.00218213,65.12351359,66.60284786,68.13284786,69.86718213,70.80162501,78.17249387,63.53449105,63.1258225,64.14749387,64.14749387,62.83593111,68.76162501,73.39320185,49.25543034,28.71440062,18.68885758,9.344428792,9.344428792,9.344428792,9.344428792,47.59442879,38.46749796,38.46749796,38.46749796,38.73994365,40.17028356,38.80805508,39.28483505,37.800006,42.900006,55.650006,55.650006,116.850006,180.600006,142.1466716,100.6866719,108.6720062,107.3666735,118.689335,120.0606677,,,,
Non-Annex_I,India +,AFG,Afghanistan,2.C,Metal Industry,CO2,fossil,92.93332,94.258752,86.688,85.7248,93.1896,91.852816,88.1414,78.3288,75.1296,70.26372,74.66004,75.6972,75.164,69.409912,65.89492,66.849864,62.18316,60.150292,56.473448,55.556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Non-Annex_I,India +,AFG,Afghanistan,2.D,Non-Energy Products from Fuels and Solvent Use,CO2,fossil,29.75888708,30.27970619,31.1040475,32.46288747,33.41192185,34.50503494,34.05261337,34.30276036,36.19380258,36.0355249,35.958323,35.52778785,35.47285538,35.06906425,33.94106806,31.84566648,31.27236081,30.84021424,31.61762226,31.95767514,33.83953645,35.88492837,36.80654251,39.60216297,42.1428824,43.98007904,45.76459505,47.1748994,48.28170306,49.46590663,50.00732118,51.53639227,53.93150391,56.54130457,59.17801712,62.27081001,64.77638726,67.30448462,73.85155828,81.47302891,84.93300257,90.87238264,112.3745772,116.9793244,93.79612676,92.47806992,100.2742697,95.84495061,96.57980639,97.22814135,71.16784075,72.42778996,71.90800934,71.83218817
Non-Annex_I,India +,AFG,Afghanistan,3.C.2,Liming,CO2,fossil,5.657142857,5.657142857,5.657142857,5.657142857,7.752380953,7.123809524,10.05714286,13.2,13.2,13.2,7.752380953,8.8,7.333333333,10.26666667,16.13333333,17.18095238,7.961904762,22.83809524,5.238095238,4.819047619,0.4190476191,4.819047619,5.657142857,,,,,,,,,9.114285714,,,,15.71428571,,,,,,,,,0.4190476191,2.723809524,3.980952381,6.285714286,6.076190476,9.847619048,6.495238095,7.24952381,8.091403994,9.031050909
Non-Annex_I,India +,AFG,Afghanistan,3.C.3,Urea application,CO2,fossil,23.57142429,23.57142429,23.57142429,23.57142429,32.21427986,38.18570734,40.54284977,48.24284837,45.72856311,42.27142089,53.58570454,38.499993,55.47141849,50.12856231,70.87141569,70.55713003,73.38570094,65.84284517,74.32855791,74.95712923,68.98570174,63.64284557,56.88570394,62.85713143,,,7.857141429,7.857141429,8.642855571,7.857141429,7.857141429,28.91428046,32.68570834,36.14285057,40.85713543,34.57142229,,,,,,,62.85713143,55.15713283,84.07141329,114.2428364,159.0285425,305.0142303,155.2571146,141.4285457,58.2999894,39.44284997,15.52571146,6.111315906
Non-Annex_I,Southern_Africa,AGO,Angola,1.A.1.a,Main Activity Electricity and Heat Production,CO2,fossil,137.5842869,137.5842869,159.2676507,168.7963075,371.818686,352.9558524,346.5388072,346.5388072,346.5388072,386.9880937,399.822184,399.822184,421.9910801,459.5229021,117.3568738,160.917764,204.478337,173.3635525,260.4850079,244.9276157,291.5997925,244.9276157,172.5869621,125.2354172,175.0191978,171.907594,197.0905466,416.6296782,385.1262805,621.1076966,728.5482618,820.6249607,820.6249607,1027.529371,662.7218756,597.186554,641.9120196,1008.181325,1253.394156,2229.295796,2365.710287,2226.184192,2476.564595,3859.8645,5514.136468,5913.158969,4005.351044,3878.984008,3452.759057,4468.322489,3561.321654,4037.909269,4470.247944,4544.642388
Non-Annex_I,Southern_Africa,AGO,Angola,1.A.1.bc,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,CO2,fossil,74.80507968,74.80507968,74.80507968,83.11689216,121.9045306,80.34620544,85.8873312,105.2813952,113.59296,127.4456563,138.5279078,138.5279078,113.59296,146.8397203,155.1512851,163.4630976,163.4630976,177.3157882,166.2335366,182.8569139,185.6276006,191.1687264,199.4802912,182.8569139,205.021417,207.7921037,210.5625485,216.1036742,202.2509779,224.415239,207.7921037,216.1036742,224.415239,193.9391654,205.021417,207.7921037,199.4802912,207.7921037,205.021417,238.2681773,241.0386163,216.1036742,227.1859258,338.8628,326.637839,293.6794349,370.6978694,1033.09287,1036.964895,1121.879735,1224.799635,967.6620284,903.8008455,816.1209361
Non-Annex_I,Southern_Africa,AGO,Angola,1.A.2,Manufacturing Industries and Construction,CO2,fossil,258.9651219,258.9651219,317.5969788,358.2922577,326.9123019,308.5084771,307.6059891,307.271381,453.510794,413.0615153,425.3306807,450.4747624,425.5828682,435.1693276,704.4109097,850.9050994,756.0894227,829.8645835,792.8309153,846.5111002,1765.233281,1628.629652,1712.921404,2190.927263,1627.775813,1796.080833,1885.326274,1737.290393,1298.65922,1480.888885,1572.960202,1616.535416,1776.08107,1831.676617,2102.484287,1715.740827,1956.317808,2266.999027,2092.914358,2184.653918,2337.764854,2420.436537,2215.934316,1622.828685,1459.752809,2204.239044,2479.140048,1360.252866,1931.737397,1508.505628,1253.02471,1572.606217,1598.436356,1506.068108
Non-Annex_I,Southern_Africa,AGO,Angola,1.A.3.a,Civil Aviation,CO2,fossil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001.314457,1061.903557,739.8247213,656.9135287,660.1022714,963.0477571,679.2356285,711.124843,736.6359787,169.0117215,175.3895072,165.8226785,140.3115428,114.8004072,128.1651657,66.915992,16.03052165,12.2197218,10.68911415,13.16763516,15.27570037
Non-Annex_I,Southern_Africa,AGO,Angola,1.A.3.b_noRES,Road Transportation no resuspension,CO2,fossil,1026.186086,1026.186086,1715.476478,1447.518111,1301.89974,1098.435902,1107.022658,648.8138899,1333.049829,1055.154573,996.0507781,871.8529618,855.914322,777.051393,702.4120711,1039.411724,1026.058069,1041.996709,1242.887445,1303.953325,1016.536184,1257.38385,1187.004022,1211.945004,1540.968959,1070.873709,987.9711077,1052.141848,834.1818628,1156.568674,1074.497818,1204.489162,1477.825166,1426.397313,2301.074172,1675.978545,2588.124406,3187.979294,4192.812316,5033.087145,4924.357081,5484.994399,6514.616334,7449.661164,7699.786586,7778.477491,7740.854467,6552.922566,6844.881935,7876.619658,3870.856676,7051.375766,8080.44127,8443.657245
Non-Annex_I,Southern_Africa,AGO,Angola,1.A.3.d,Water-borne Navigation,CO2,fossil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.5907586,89.54784825,60.76775955,48.12782403,48.03091302,48.03091302,44.91930144,48.12782403,54.54486921,57.75338439,73.79630856,73.79630856,64.17074079,57.75338439,40.14840258,34.37293743,41.23610907,16.6779834,27.98474679,39.7923447,37.78469221
Non-Annex_I,Southern_Africa,AGO,Angola,1.A.3.e,Other Transportation,CO2,fossil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.98452273,,,,,,,,,,,,,,,,,,,,,
Non-Annex_I,Southern_Africa,AGO,Angola,1.A.4,Residential and other sectors,CO2,fossil,120.1861457,120.1861457,138.5878268,141.4077519,131.3016118,115.5555837,92.50151017,98.63541827,104.9335851,104.9335851,56.70802048,68.64637011,53.72323273,59.69254321,548.851402,602.8970197,621.4631539,626.7911945,752.1307615,726.5272101,663.2703393,691.3042768,618.2930114,514.7681885,632.0645391,666.9590469,910.6154537,911.3426452,1001.181552,1256.857244,1049.58195,1174.963869,1198.097554,1254.491668,1293.780779,972.9395348,1928.975458,2293.974104,2917.10576,3449.933519,3647.754481,4017.857156,5504.948157,6676.147221,6330.724148,5829.591031,5503.552186,5705.160805,5601.79456,6278.216096,5344.255369,6132.477932,7027.441085,7343.324683
Non-Annex_I,Southern_Africa,AGO,Angola,1.A.5,Non-Specified,CO2,fossil,,,,,,,,,224.5971296,452.4027745,641.7058592,593.5780352,327.2701267,442.7772141,,,,,,,,,,,,,,,12.41850456,3.10455684,,,3.10455684,3.10455684,9.31395465,6.20939781,6.20939781,9.31395465,12.41850456,15.5230614,9.31395465,6.20939781,21.73245921,18.62790237,21.73245921,18.62790237,15.5230614,13.30634844,13.36234977,13.60142784,10.46583153,21.58970814,24.74047256,25.85255723
Non-Annex_I,Southern_Africa,AGO,Angola,1.B.2,Oil and Natural Gas,CO2,fossil,7081.109938,6626.531638,7640.699963,8759.700465,9126.849234,8497.404502,5193.096647,10368.05817,11434.47278,11434.53001,11521.95177,10577.81924,10472.9146,10822.77298,11050.13429,11172.5942,11295.19741,11522.7571,11558.12081,11645.52688,7152.451584,7607.063648,8044.345521,7781.956085,7153.813531,8884.192277,11343.3039,11911.16129,13124.13992,13109.5346,11699.23449,10896.07853,10128.10231,9936.328684,9611.864036,9072.435505,7708.052474,6797.032349,6720.36991,6529.775054,7858.640653,7905.128089,6402.935567,6238.249766,6880.565561,8250.521914,8702.781506,7494.440642,5510.326173,4588.183203,3684.038754,3555.440858,3309.483021,3625.739653
Non-Annex_I,Southern_Africa,AGO,Angola,2.A.1,Cement production,CO2,fossil,220.324,260.23,304.512,372.48,409.7,434.98,142.5,141.6,187.6,186.4,117.139,111.996,80.256,56.5,56.574,91.225,156.468,105.996,143.985,128.438,130.54,133.764,157.25,106,126.9,126.3,113.4,126.119,146.3,145.95,145.25,228.8,248.352,291.2,314.418,550.44,545.26,533.4,669.28,637.2,546,531,1062,1356,1693.2,1854.96,1557.2106,1028.207898,1065.617545,964.8357398,1062.491179,1210.927447,1210.927447,1210.927447
